Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (mm),qc,Total Precip (mm),qc,Avg Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Avg Max Air Temp (C),qc,Avg Min Air Temp (C),qc,Avg Air Temp (C),qc,Avg Max Rel Hum (%),qc,Avg Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Avg Dew Point (C),qc,Avg Wind Speed (m/s),qc,Avg Soil Temp (C),qc
90,Alturas,Northeast Plateau,Sep 2018,131.06, ,0.20, ,258,K,0.6, ,26.0, ,0.1,K,13.2, ,84, ,15, ,39, ,-0.6, ,1.8, ,15.9, 
90,Alturas,Northeast Plateau,Oct 2018,69.68, ,26.40,K,163,K,0.6, ,18.0, ,-2.5, ,7.4, ,93, ,31, ,60, ,-0.1, ,1.6, ,10.5, 
90,Alturas,Northeast Plateau,Nov 2018,41.13, ,26.20, ,112,K,0.5,K,12.7, ,-6.5,K,2.3, ,90, ,32, ,60,K,-5.2,K,2.0, ,5.5, 
90,Alturas,Northeast Plateau,Dec 2018,27.80, ,32.50,K,75,K,0.5, ,5.9, ,-5.1, ,0.5, ,93, ,55, ,76, ,-3.5, ,2.5,K,2.6, 
90,Alturas,Northeast Plateau,Jan 2019,29.42, ,42.20,K,88,K,0.5, ,7.7, ,-4.5, ,1.1, ,93, ,56, ,77, ,-2.6, ,2.3,K,1.7, 
90,Alturas,Northeast Plateau,Feb 2019,33.10,K,61.10,K,112,K,0.4, ,2.4,K,-7.0,K,-1.9,K,92, ,62, ,78,K,-5.3,K,3.4,K,1.2, 
90,Alturas,Northeast Plateau,Mar 2019,69.98, ,42.40, ,169,K,0.5, ,9.1, ,-2.4, ,3.2, ,94, ,50, ,71, ,-1.7, ,2.4,K,4.5, 
90,Alturas,Northeast Plateau,Apr 2019,107.97, ,50.50,K,228,K,0.7,K,15.3, ,1.7,K,8.5, ,91, ,44, ,66,K,2.3,K,2.8,K,9.7, 
90,Alturas,Northeast Plateau,May 2019,134.15, ,32.20, ,255,K,0.8, ,17.7, ,3.0, ,10.7, ,91, ,40, ,62, ,3.5, ,2.4,K,13.5, 
90,Alturas,Northeast Plateau,Jun 2019,189.69,K,2.30, ,358,K,0.9, ,24.5, ,5.2,K,15.4, ,91, ,29, ,53, ,5.7, ,1.8, ,18.5, 
90,Alturas,Northeast Plateau,Jul 2019,204.76,K,1.20, ,346,K,1.0, ,29.1, ,7.4, ,19.0, ,88, ,26, ,48, ,7.5, ,1.9, ,20.2, 
90,Alturas,Northeast Plateau,Aug 2019,179.59,K,14.50, ,313,K,1.0,K,29.5,K,7.1,K,18.7,K,87,K,23,K,47,L,6.8,L,1.7, ,20.0, 
90,Alturas,Northeast Plateau,Sep 2019,113.07, ,33.60,K,226,K,0.9, ,22.3,K,3.2,K,12.8,K,92, ,33, ,58,K,4.4,K,2.0,K,16.3, 
90,Alturas,Northeast Plateau,Oct 2019,76.99,K,6.80,K,186,K,0.5,K,16.1, ,-5.3,K,5.2,K,88, ,23, ,50,K,-4.8,K,1.9,K,9.5, 
90,Alturas,Northeast Plateau,Nov 2019,41.65,K,1.50, ,116,K,0.5, ,14.1, ,-6.9,K,2.6, ,90, ,33, ,61, ,-4.4, ,1.8, ,5.5, 
90,Alturas,Northeast Plateau,Dec 2019,23.82,K,28.90,K,66, ,0.5, ,6.7, ,-4.5,K,0.9,K,92, ,60, ,80,K,-2.5,K,2.2,K,3.0, 
90,Alturas,Northeast Plateau,Jan 2020,28.84, ,40.20,K,77, ,0.5, ,7.2,K,-4.4, ,1.5, ,93, ,55, ,76, ,-2.5, ,2.4, ,2.0,K
90,Alturas,Northeast Plateau,Feb 2020,51.56, ,4.00,K,153,K,0.4, ,10.1, ,-7.1, ,0.9, ,90, ,32, ,61, ,-6.0, ,1.8, ,2.3, 
90,Alturas,Northeast Plateau,Mar 2020,78.71,K,28.80,K,189,K,0.5, ,10.4, ,-4.4,K,2.6,K,92, ,42, ,68,K,-3.1,K,2.7, ,4.4, 
90,Alturas,Northeast Plateau,Apr 2020,126.20, ,21.60, ,266,K,0.6,K,16.4, ,-1.1,K,8.1,K,89, ,32, ,56,K,-0.3,K,2.5, ,9.5, 
90,Alturas,Northeast Plateau,May 2020,152.10, ,29.90, ,294,K,0.8,K,20.2, ,2.8, ,11.8, ,90, ,35, ,58,K,3.4,K,2.4,K,13.4, 
90,Alturas,Northeast Plateau,Jun 2020,173.83,K,20.00,K,317,K,0.9, ,24.0,K,5.3,K,15.2,K,90, ,31, ,54,K,5.8,K,2.1,K,17.0,K
90,Alturas,Northeast Plateau,Jul 2020,216.30, ,0.00, ,350,K,0.8, ,31.5, ,6.3,K,19.9,K,80, ,15, ,36,K,4.3,K,2.1, ,20.0, 
90,Alturas,Northeast Plateau,Aug 2020,178.51, ,6.80, ,282,K,0.9,K,31.0, ,7.4,K,19.7,K,79, ,19, ,40,K,5.5,K,2.0,K,20.1, 
90,Alturas,Northeast Plateau,Sep 2020,143.66, ,0.00, ,241,K,0.7, ,29.3,K,3.3,K,16.5,K,76, ,14, ,35,K,0.6,K,2.2,K,17.0, 
90,Alturas,Northeast Plateau,Oct 2020,81.70,K,5.40, ,184,K,0.5,K,22.5, ,-3.4,K,8.7,K,84, ,18, ,45,K,-3.2,K,1.5, ,11.8, 
90,Alturas,Northeast Plateau,Nov 2020,39.02,K,23.50,K,99,K,0.5, ,10.9,K,-5.3, ,2.2, ,89, ,37, ,64, ,-4.3, ,2.1,K,5.4, 
90,Alturas,Northeast Plateau,Dec 2020,27.95,K,18.30,K,84,K,0.4, ,7.6,K,-8.4, ,-0.5, ,92, ,46, ,71, ,-5.4, ,2.0,K,1.7, 
90,Alturas,Northeast Plateau,Jan 2021,33.01,K,20.30,K,87,K,0.5, ,7.1, ,-4.9, ,0.9, ,91, ,52, ,73, ,-3.5, ,2.7,K,1.8, 
90,Alturas,Northeast Plateau,Feb 2021,41.30,K,30.10,L,133,L,0.5,L,7.4,L,-4.1,L,1.1,L,91,L,47,L,71,L,-3.8,L,2.5,L,2.6,L
90,Alturas,Northeast Plateau,Mar 2021,88.04, ,18.70, ,205,K,0.4, ,10.8, ,-5.1,K,2.8, ,87, ,32, ,57, ,-5.4, ,2.8,K,4.2, 
90,Alturas,Northeast Plateau,Apr 2021,141.64, ,9.50, ,287,K,0.5, ,17.5,K,-3.0, ,7.8, ,85, ,20, ,44, ,-4.2, ,2.7, ,9.0, 
90,Alturas,Northeast Plateau,May 2021,162.65,K,10.30, ,308,K,0.7, ,20.6,K,1.8, ,12.0,K,83, ,27, ,47,K,0.7,K,2.4,K,13.4, 
90,Alturas,Northeast Plateau,Jun 2021,210.59,K,5.80, ,360,K,0.8, ,29.8,K,6.4,K,18.7,L,78,K,19,K,40,L,4.1,L,2.1,K,18.7,K
90,Alturas,Northeast Plateau,Jul 2021,211.36,K,1.00, ,313,K,0.8,K,34.2,K,9.1,K,22.8,K,67, ,12, ,28,L,2.9,L,2.0, ,21.6,K
90,Alturas,Northeast Plateau,Aug 2021,180.73, ,0.00, ,271, ,0.7, ,31.2,K,5.9,K,19.0,K,69,K,12,K,31,K,1.0,K,2.1,K,19.9, 
90,Alturas,Northeast Plateau,Sep 2021,133.70, ,26.80, ,237,K,0.6, ,27.2, ,1.5,K,14.5, ,80, ,15, ,39, ,0.0, ,2.0,K,16.7, 
90,Alturas,Northeast Plateau,Oct 2021,71.46, ,55.90,K,142,K,0.6,K,16.4,K,-0.7,K,7.9,K,89, ,36, ,60,K,0.0,K,2.7,K,10.6, 
90,Alturas,Northeast Plateau,Nov 2021,42.37, ,2.70, ,101,K,0.6, ,13.5,K,-4.7, ,4.2, ,92, ,36, ,66, ,-1.8, ,2.1,K,6.5, 
90,Alturas,Northeast Plateau,Dec 2021,24.97,K,41.80,K,79,K,0.4, ,5.3,K,-7.9,K,-1.2, ,91, ,56, ,76, ,-5.2, ,2.6,K,3.0, 
90,Alturas,Northeast Plateau,Jan 2022,36.99, ,2.90,K,110,K,0.5, ,9.3,K,-5.8,K,0.7,K,90, ,43, ,68,K,-4.8,K,2.2,K,1.6, 
90,Alturas,Northeast Plateau,Feb 2022,53.28,K,9.30,K,168,K,0.4,K,10.8,K,-8.1,K,0.5,K,90, ,31, ,60,K,-6.4,K,2.1, ,2.0, 
90,Alturas,Northeast Plateau,Mar 2022,90.51, ,16.70, ,196,K,0.5,K,13.7, ,-3.4, ,5.2, ,90, ,31, ,58,K,-2.7,K,2.6, ,5.4, 
90,Alturas,Northeast Plateau,Apr 2022,114.72, ,34.30,K,250,K,0.5, ,13.4,K,-2.9, ,5.3, ,89, ,33, ,57, ,-2.8, ,3.1,K,7.9, 
90,Alturas,Northeast Plateau,May 2022,147.85,K,17.00,K,292,K,0.7,K,17.2,K,0.1,K,9.3,K,88, ,34, ,56,K,0.6,K,2.7,K,11.9,K
90,Alturas,Northeast Plateau,Jun 2022,179.52, ,18.00, ,330,K,0.9, ,24.3,K,4.7, ,15.2,K,88, ,30, ,50,K,4.6,K,2.0,K,16.7, 
90,Alturas,Northeast Plateau,Jul 2022,210.99,K,0.00, ,344,K,0.8, ,32.4,K,6.8,K,20.9,K,74, ,17, ,34,K,3.9,K,1.8, ,18.3, 
90,Alturas,Northeast Plateau,Aug 2022,185.60,K,5.20, ,288,K,0.9, ,33.0, ,7.9,K,21.2,K,78,K,14,K,34,K,4.2,K,2.1,K,20.0, 
90,Alturas,Northeast Plateau,Sep 2022,135.46, ,20.00, ,236,K,0.7, ,28.1,K,4.2,K,16.4,K,78, ,19, ,41,K,1.8,K,2.1,K,17.8,K
90,Alturas,Northeast Plateau,Oct 2022,82.89,K,3.70,L,179,K,0.5,L,22.6, ,-2.8, ,9.4,K,82, ,19, ,44,L,-3.1,L,1.5,L,11.8, 
90,Alturas,Northeast Plateau,Nov 2022,25.60,K,30.50,L,97,K,0.4,L,5.0,K,-9.3,K,-2.4,K,92, ,57, ,78,L,-5.3,L,1.9,L,3.4, 
90,Alturas,Northeast Plateau,Dec 2022,18.84,K,55.90, ,65, ,0.5, ,3.6, ,-7.4,K,-1.9,K,94, ,68, ,84,K,-4.3,K,2.3,K,1.0, 
90,Alturas,Northeast Plateau,Jan 2023,27.98,K,29.30,K,84,K,0.4,K,4.0,K,-7.7,K,-2.0,K,91,K,54,K,75,L,-5.6,L,3.0,K,1.6,K
90,Alturas,Northeast Plateau,Feb 2023,42.91,K,10.40, ,126, ,0.4,K,6.1,K,-6.2, ,-0.3, ,90,K,39,K,66, ,-6.1, ,2.9,K,0.4, 
90,Alturas,Northeast Plateau,Mar 2023,70.36,K,56.70,K,166,K,0.3,K,5.2, ,-4.7,K,0.2,K,76,K,9,K,61,L,-6.9,L,3.6,K,1.8,K
90,Alturas,Northeast Plateau,Apr 2023,122.77,K,11.00,K,244, ,0.4,L,14.3, ,-1.8,K,6.7,K,59,K,17,K,52,L,-1.8,L,3.0,K,7.1,K
90,Alturas,Northeast Plateau,May 2023,139.38,K,47.30, ,268, ,0.9, ,20.3, ,3.8, ,12.3, ,91, ,39, ,62, ,5.0, ,2.1, ,13.4, 
90,Alturas,Northeast Plateau,Jun 2023,147.30,K,37.40,K,281, ,1.1,K,23.4,K,5.1,K,14.5,K,94, ,38, ,63,K,7.4,K,1.6, ,16.7, 
90,Alturas,Northeast Plateau,Jul 2023,216.18, ,0.50, ,333, ,1.0, ,32.4, ,7.5,K,20.9, ,84, ,18, ,40, ,6.6, ,2.0,K,19.4, 
90,Alturas,Northeast Plateau,Aug 2023,162.64,K,34.80, ,259, ,1.1,K,29.1,K,7.7,K,18.9,K,86,K,26,K,49,K,7.6,K,1.9,K,20.2,K
90,Alturas,Northeast Plateau,Sep 2023,109.74, ,29.10, ,210, ,0.9, ,22.6,K,3.1,K,13.2,K,91, ,34, ,57,K,4.7,K,2.0,K,16.2, 
90,Alturas,Northeast Plateau,Oct 2023,71.98,K,18.70, ,152, ,0.7,K,18.8, ,-1.2, ,8.5,K,92,K,36,K,63,K,1.5,K,1.7, ,10.8, 
90,Alturas,Northeast Plateau,Nov 2023,36.28, ,30.40,K,95, ,0.5,K,12.0, ,-5.4,K,2.8, ,92, ,43, ,69,K,-2.3,K,1.9, ,5.5, 
90,Alturas,Northeast Plateau,Dec 2023,28.15, ,17.50,K,68, ,0.6,K,9.8,K,-3.7, ,2.6,K,91,K,52,K,75,K,-1.5,K,2.2, ,2.8,K
90,Alturas,Northeast Plateau,Jan 2024,26.25,K,37.20,K,64,K,0.6,K,7.3,K,-2.7,K,2.2,K,92,K,63,K,80,K,-1.1,K,2.6,K,3.2,K
90,Alturas,Northeast Plateau,Feb 2024,41.74, ,32.80,K,111, ,0.5, ,8.3, ,-3.4, ,2.1, ,93, ,53, ,74, ,-2.0, ,2.8,K,3.7,K
90,Alturas,Northeast Plateau,Mar 2024,76.67, ,29.60,K,174,K,0.5,K,9.7, ,-2.4, ,3.5,K,91,K,47,K,68, ,-2.0, ,3.3,K,4.8,K
90,Alturas,Northeast Plateau,Apr 2024,102.69,K,39.20, ,234,K,0.7, ,14.9, ,-1.3,K,6.8, ,93, ,41, ,66, ,0.7, ,2.2, ,8.4, 
90,Alturas,Northeast Plateau,May 2024,156.54, ,8.50,K,315,K,0.7,K,19.3,K,0.7,K,10.8,K,89,K,33,K,56,K,2.1,K,2.3,K,13.5,K
91,Tulelake FS,Northeast Plateau,Jan 2015,28.41,K,10.00, ,87, ,0.6,K,10.5,K,-5.0, ,1.7, ,95, ,52, ,79,K,-1.7,K,1.2, ,2.3,K
91,Tulelake FS,Northeast Plateau,Feb 2015,49.49, ,33.00, ,124, ,0.6,K,12.6, ,-4.0,K,4.3,K,91, ,40, ,65,K,-2.1,K,2.4,K,4.7,K
91,Tulelake FS,Northeast Plateau,Mar 2015,86.31, ,37.00,K,181, ,0.6,K,15.9, ,-3.0,K,6.5,K,90, ,33, ,58,K,-1.4,K,2.1, ,6.9, 
91,Tulelake FS,Northeast Plateau,Apr 2015,122.43,K,4.00, ,251, ,0.5, ,16.0, ,-3.5, ,6.9, ,87, ,27, ,53, ,-2.3, ,2.6, ,9.2, 
91,Tulelake FS,Northeast Plateau,May 2015,134.85, ,29.00,K,250, ,0.8, ,19.4, ,3.4, ,11.8, ,89, ,38, ,61, ,3.9, ,2.4, ,14.6, 
91,Tulelake FS,Northeast Plateau,Jun 2015,189.01,K,15.00, ,324, ,1.1,K,27.7,K,8.9,K,18.9,K,88, ,29, ,51,K,8.4,K,2.1, ,20.8, 
91,Tulelake FS,Northeast Plateau,Jul 2015,179.79, ,37.00, ,300, ,1.3,K,28.1, ,9.9,K,19.5,K,92, ,31, ,56,K,10.2,K,1.9,K,22.8, 
91,Tulelake FS,Northeast Plateau,Aug 2015,167.41,K,2.00, ,264, ,1.0, ,28.3, ,7.5,K,18.5,K,88,K,23,K,48, ,7.0, ,2.0,K,19.7, 
91,Tulelake FS,Northeast Plateau,Sep 2015,111.10, ,6.00, ,209, ,0.8, ,24.3,K,2.8,K,13.8,K,88, ,25, ,52,K,3.8,K,1.7, ,16.4, 
91,Tulelake FS,Northeast Plateau,Oct 2015,71.16,K,17.00, ,140, ,0.8,K,20.7, ,0.9,K,10.6,K,89, ,36, ,61,L,3.2,L,1.7,K,12.8, 
91,Tulelake FS,Northeast Plateau,Nov 2015,29.92,K,15.00, ,97, ,0.5, ,8.0, ,-6.2,K,0.5,K,93, ,52, ,76,K,-3.3,K,1.9, ,6.4, 
91,Tulelake FS,Northeast Plateau,Dec 2015,16.31,K,60.00,K,63, ,0.5, ,3.3,K,-6.4,K,-1.2,K,94, ,70, ,85,L,-2.9,L,1.9, ,3.1, 
91,Tulelake FS,Northeast Plateau,Jan 2016,18.00,K,46.00, ,67, ,0.5,K,4.5,K,-5.1,K,-0.3,K,95,K,72,K,87,L,-1.6,L,2.3,K,2.1, 
91,Tulelake FS,Northeast Plateau,Feb 2016,45.21, ,8.00, ,120, ,0.6,K,11.9,K,-3.7, ,3.6, ,94, ,46, ,74,K,-0.8,K,1.7,K,4.0, 
91,Tulelake FS,Northeast Plateau,Mar 2016,73.11,K,34.00, ,151, ,0.6,K,11.5, ,-1.8,K,5.2, ,91, ,45, ,68,K,-0.3,K,3.0,K,6.1, 
91,Tulelake FS,Northeast Plateau,Apr 2016,118.68, ,47.00,K,242, ,0.7,K,17.4,K,0.1,K,9.1,K,90, ,36, ,61,K,1.8,K,2.6, ,10.8, 
91,Tulelake FS,Northeast Plateau,May 2016,140.91, ,27.00, ,267,K,0.8,K,19.3,K,3.5,K,11.9, ,90, ,38, ,61,K,4.2,K,2.5, ,13.9, 
91,Tulelake FS,Northeast Plateau,Jun 2016,182.92,K,1.00,L,320,L,1.1,L,26.5,L,7.1,L,17.6,L,87,L,30,L,53,L,7.9,L,2.4,L,19.2,L
91,Tulelake FS,Northeast Plateau,Jul 2016,194.50, ,2.00, ,324,K,1.1, ,27.5,K,7.0,K,18.3,K,92, ,28, ,53,K,8.4,K,2.2,K,20.7, 
91,Tulelake FS,Northeast Plateau,Aug 2016,178.56, ,2.00, ,286, ,1.0, ,29.3, ,6.2,K,18.7,K,88, ,20, ,44,K,6.2,K,1.9, ,20.4, 
91,Tulelake FS,Northeast Plateau,Sep 2016,120.06, ,0.00, ,222, ,0.8, ,23.4, ,1.5, ,12.9, ,88, ,25, ,51, ,2.9, ,2.1,K,15.4, 
91,Tulelake FS,Northeast Plateau,Oct 2016,51.56,K,40.00,K,107,K,0.8,K,14.6,K,1.0,K,7.8,K,94,L,52,L,75,L,3.5,L,2.4,K,11.4,K
91,Tulelake FS,Northeast Plateau,Nov 2016,34.02, ,13.00, ,81, ,0.6,K,11.7,K,-2.6, ,4.5, ,93, ,51, ,75,K,0.3,K,2.3,K,7.7, 
91,Tulelake FS,Northeast Plateau,Dec 2016,19.02, ,37.00,K,71, ,0.4, ,3.8, ,-9.0,K,-2.4, ,93, ,61, ,82, ,-5.1, ,1.9, ,2.5, 
91,Tulelake FS,Northeast Plateau,Jan 2017,20.26,K,19.00, ,80, ,0.4,K,2.3,L,-8.7,L,-3.0,L,93,K,68,K,86,L,-5.0,L,2.1, ,0.5, 
91,Tulelake FS,Northeast Plateau,Feb 2017,37.53, ,48.00, ,101, ,0.6,K,7.9, ,-3.0,K,2.3, ,93, ,52, ,75,K,-1.8,K,3.1,K,2.2, 
91,Tulelake FS,Northeast Plateau,Mar 2017,70.82,K,30.00, ,147, ,0.6,K,12.5, ,-2.2,K,5.3, ,93, ,44, ,69,K,0.0,K,2.9,K,5.4, 
91,Tulelake FS,Northeast Plateau,Apr 2017,96.98, ,38.00,K,209, ,0.6, ,12.8, ,-2.0,K,5.9, ,91, ,41, ,65, ,-0.4, ,3.1,K,7.7, 
91,Tulelake FS,Northeast Plateau,May 2017,164.19, ,10.00,K,290, ,0.8, ,21.2, ,1.9, ,12.6,K,87, ,29, ,53,K,3.1,K,2.8,K,12.7, 
91,Tulelake FS,Northeast Plateau,Jun 2017,172.12, ,37.00, ,300, ,1.0,K,24.8,K,6.8,K,16.4,K,89, ,32, ,56,K,7.2,K,2.4,K,17.7, 
91,Tulelake FS,Northeast Plateau,Jul 2017,203.80, ,1.00, ,322, ,1.2, ,30.4, ,9.2, ,20.6, ,92, ,26, ,51, ,10.0, ,2.0, ,21.4, 
91,Tulelake FS,Northeast Plateau,Aug 2017,159.49, ,2.00, ,242,K,1.2,K,30.0, ,8.8,K,19.8,K,91, ,25, ,52,K,9.4,K,1.8,K,21.3, 
91,Tulelake FS,Northeast Plateau,Sep 2017,106.15, ,5.00, ,191, ,0.9,K,24.0,K,4.4,K,14.4,K,90,K,29,K,55,L,5.1,L,1.9,K,16.7, 
91,Tulelake FS,Northeast Plateau,Oct 2017,72.44, ,23.00, ,152, ,0.6, ,17.4,K,-2.9,K,6.8,K,89, ,34, ,59,K,-1.0,K,2.0,K,9.9, 
91,Tulelake FS,Northeast Plateau,Nov 2017,25.21,K,51.00,K,68,K,0.7,K,9.5,K,-1.9, ,3.7,K,95, ,62, ,82,L,0.7,L,2.3,K,6.6, 
91,Tulelake FS,Northeast Plateau,Dec 2017,20.29, ,8.00,K,75, ,0.4, ,6.0, ,-8.8, ,-2.4, ,94, ,58, ,83, ,-5.0, ,1.3, ,1.2, 
91,Tulelake FS,Northeast Plateau,Jan 2018,23.92, ,20.00, ,66, ,0.6, ,8.7,K,-3.8, ,2.1, ,93, ,58, ,80, ,-1.2, ,2.0, ,2.3, 
91,Tulelake FS,Northeast Plateau,Feb 2018,41.90, ,4.00, ,119, ,0.4, ,7.8, ,-8.7, ,-0.6,K,90, ,41, ,67,K,-6.1,K,2.2, ,2.6, 
91,Tulelake FS,Northeast Plateau,Mar 2018,64.75, ,61.00, ,161,K,0.5, ,9.4, ,-4.8,K,2.6,K,94, ,50, ,73,K,-2.2,K,2.5, ,4.0, 
91,Tulelake FS,Northeast Plateau,Apr 2018,103.26, ,49.00, ,216,K,0.6,K,14.5,K,-0.9, ,7.4,K,90, ,39, ,62,K,-0.1,K,2.8,K,8.7, 
91,Tulelake FS,Northeast Plateau,May 2018,149.33, ,63.00,K,264, ,0.9,K,20.9, ,3.9, ,13.0, ,92, ,37, ,62,K,5.7,K,2.5, ,14.2, 
91,Tulelake FS,Northeast Plateau,Jun 2018,175.47, ,22.00,K,316, ,1.0, ,23.9,K,5.3, ,15.3, ,90, ,32, ,57, ,6.6, ,2.3, ,18.0, 
91,Tulelake FS,Northeast Plateau,Jul 2018,188.29, ,0.00, ,303,K,1.2, ,30.0, ,8.4,K,20.1,K,91, ,26, ,51,K,9.5,K,1.8,K,20.5, 
91,Tulelake FS,Northeast Plateau,Aug 2018,164.63, ,0.00, ,271, ,1.1, ,28.9, ,7.1,K,18.1, ,91, ,22, ,50, ,7.5, ,1.7, ,19.9, 
91,Tulelake FS,Northeast Plateau,Sep 2018,120.67, ,0.00, ,232, ,0.8, ,24.3, ,1.8, ,13.3, ,90, ,22, ,49, ,2.6, ,1.8,K,15.9, 
91,Tulelake FS,Northeast Plateau,Oct 2018,64.58, ,19.00,K,149,K,0.7,K,17.9, ,-1.4,K,8.0,K,90, ,36, ,62,K,0.9,K,1.6, ,10.9, 
91,Tulelake FS,Northeast Plateau,Nov 2018,35.11, ,20.00, ,101, ,0.5,K,12.0, ,-6.1,K,2.0, ,90, ,40, ,67,K,-3.9,K,1.7, ,5.3, 
91,Tulelake FS,Northeast Plateau,Dec 2018,21.00, ,44.00, ,72, ,0.5, ,5.2, ,-5.1, ,-0.1, ,95, ,67, ,84, ,-2.4, ,2.1,K,2.7, 
91,Tulelake FS,Northeast Plateau,Jan 2019,26.48, ,35.00,K,83,K,0.5, ,7.8, ,-4.6, ,1.1, ,95, ,61, ,81, ,-1.9, ,2.2,K,1.9, 
91,Tulelake FS,Northeast Plateau,Feb 2019,32.40,K,57.00,K,117,K,0.5, ,2.8,K,-7.0,K,-1.5,K,95, ,63, ,81,K,-4.5,K,3.0,K,1.8, 
91,Tulelake FS,Northeast Plateau,Mar 2019,65.06, ,29.00, ,156,K,0.5, ,9.7, ,-4.0, ,2.7, ,94, ,47, ,71, ,-2.2, ,2.2, ,4.2, 
91,Tulelake FS,Northeast Plateau,Apr 2019,104.82, ,47.00, ,219, ,0.7,K,15.4, ,1.1,K,8.5, ,92, ,45, ,67,K,2.3,K,2.9,K,9.1, 
91,Tulelake FS,Northeast Plateau,May 2019,137.21, ,51.00,K,260,K,0.8, ,18.8, ,2.7, ,11.3, ,90, ,39, ,61, ,3.5, ,2.7, ,13.2, 
91,Tulelake FS,Northeast Plateau,Jun 2019,163.49, ,4.00, ,284, ,1.0, ,24.0,K,5.3, ,15.5, ,90, ,30, ,55, ,6.3, ,2.2,K,18.0, 
91,Tulelake FS,Northeast Plateau,Jul 2019,187.45, ,1.00, ,324,K,1.2, ,27.2, ,7.6,K,18.3, ,94, ,34, ,58, ,9.7, ,1.9,K,20.6, 
91,Tulelake FS,Northeast Plateau,Aug 2019,167.82,K,15.00, ,284,K,1.1,K,28.6,K,7.4, ,18.8,K,94, ,26, ,54,L,8.8,L,1.8, ,20.1, 
91,Tulelake FS,Northeast Plateau,Sep 2019,109.97, ,38.00,K,213, ,0.9,K,21.9,K,3.3,K,12.7,K,97, ,35, ,64,K,5.7,K,2.0,K,16.2, 
91,Tulelake FS,Northeast Plateau,Oct 2019,73.00, ,10.00, ,162,K,0.5,K,15.7, ,-4.6,K,5.4,K,89, ,27, ,54,K,-3.6,K,1.9, ,9.2, 
91,Tulelake FS,Northeast Plateau,Nov 2019,36.86, ,0.00, ,102, ,0.5, ,12.7, ,-6.7, ,2.2, ,92, ,43, ,70, ,-3.0, ,1.6,K,5.6, 
91,Tulelake FS,Northeast Plateau,Dec 2019,19.23, ,35.00,K,61, ,0.5, ,5.6, ,-3.8, ,0.8, ,96, ,58, ,82, ,-2.0, ,1.9, ,3.2, 
91,Tulelake FS,Northeast Plateau,Jan 2020,23.81,K,35.00, ,71, ,0.6,K,6.5, ,-4.6, ,1.2, ,96,K,63,K,83, ,-1.6, ,2.1,K,2.8,K
91,Tulelake FS,Northeast Plateau,Feb 2020,51.66, ,7.00, ,145,K,0.4, ,10.7, ,-8.2, ,1.3,K,90, ,32, ,60,K,-5.8,K,1.9, ,2.6, 
91,Tulelake FS,Northeast Plateau,Mar 2020,74.16, ,12.00,K,167, ,0.5, ,11.0, ,-5.6, ,3.0, ,93, ,40, ,66, ,-3.0, ,2.4, ,4.7, 
91,Tulelake FS,Northeast Plateau,Apr 2020,124.72,K,2.00, ,246, ,0.6,K,16.5, ,-2.2,K,8.3,K,88, ,32, ,56,K,-0.4,K,2.7, ,9.5, 
91,Tulelake FS,Northeast Plateau,May 2020,143.33,K,30.00, ,270, ,0.8,K,19.9,K,2.5, ,11.7, ,92, ,35, ,59,K,3.5,K,2.5, ,13.9, 
91,Tulelake FS,Northeast Plateau,Jun 2020,171.79,K,5.00,K,310, ,1.0, ,23.3,K,4.9,K,15.2,K,93, ,34, ,58,K,6.9,K,2.4,K,18.1, 
91,Tulelake FS,Northeast Plateau,Jul 2020,195.63,K,2.00, ,329,K,1.1, ,28.8, ,6.5,K,19.0,K,92, ,26, ,50,K,8.1,K,1.9, ,21.0, 
91,Tulelake FS,Northeast Plateau,Aug 2020,164.50,K,1.00,K,263, ,1.1, ,29.7,K,7.5,K,19.4,K,89, ,24, ,48,K,8.1,K,1.9,K,20.8,K
91,Tulelake FS,Northeast Plateau,Sep 2020,128.48,K,1.00, ,225,K,0.8, ,27.8, ,3.7,K,16.2,K,82, ,20, ,44,K,3.4,K,1.8,K,16.9, 
91,Tulelake FS,Northeast Plateau,Oct 2020,80.26,K,4.00,K,172,K,0.6,K,20.9, ,-2.2,K,9.2, ,86,K,26,K,52,K,-0.3,K,1.7,K,11.9, 
91,Tulelake FS,Northeast Plateau,Nov 2020,33.12, ,22.00,K,102,K,0.5, ,9.7, ,-5.3, ,1.8, ,92, ,49, ,74, ,-2.6, ,2.1,K,6.1, 
91,Tulelake FS,Northeast Plateau,Dec 2020,22.81,K,18.00, ,79, ,0.5, ,6.0, ,-7.6, ,-1.0, ,95, ,55, ,80, ,-4.1, ,1.6, ,1.8, 
91,Tulelake FS,Northeast Plateau,Jan 2021,25.86,K,11.00,K,78, ,0.5,K,6.1, ,-5.2, ,0.2, ,92,K,56,K,76,K,-4.6,K,2.4,K,1.9, 
91,Tulelake FS,Northeast Plateau,Feb 2021,41.41,K,23.00, ,128,K,0.5, ,7.7, ,-5.9, ,0.9, ,93, ,45, ,72, ,-3.8, ,2.5,K,2.5, 
91,Tulelake FS,Northeast Plateau,Mar 2021,83.33,K,4.00,L,197,L,0.4,L,11.2,L,-6.3,L,2.6,L,88,L,31,L,57,L,-5.7,L,2.7,L,4.1,L
